x,y,Name,Station,TIME (Atlantic/Jan_Mayen),TEMP (degC),STATION_PRESSURE (hPa),RELATIVE_HUMIDITY (%),WIND_SPEED (m/s),WIND_DIRECTION (deg),PRECIP_AMOUNT (mm/hr)
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.04.2024 07:00,-12.8,1009.1,65,3.5,104,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.04.2024 08:00,-12.5,1008.8,62,1.7,100,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.04.2024 09:00,-13.2,1009.1,68,6.4,106,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.04.2024 10:00,-12.9,1009.1,69,5.2,100,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.04.2024 11:00,-12.5,1009.3,66,2.9,103,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.04.2024 12:00,-11.3,1009.8,59,2.2,103,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.04.2024 13:00,-12,1009.8,58,3.5,105,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.04.2024 14:00,-11.4,1009.9,58,3.2,113,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.04.2024 15:00,-11.2,1009.9,61,4.2,106,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.04.2024 16:00,-11.1,1010,60,3.1,115,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.04.2024 17:00,-12.9,1010.4,62,5.4,106,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.04.2024 18:00,-13.9,1010.2,61,3.9,101,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.04.2024 19:00,-13.4,1010.3,63,3.6,102,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.04.2024 20:00,-15.1,1010.5,66,5.3,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.04.2024 21:00,-15.4,1010.6,69,4.4,107,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.04.2024 22:00,-15.1,1010.8,67,1.7,126,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.04.2024 23:00,-15.8,1010.9,68,3.7,112,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 00:00,-15.9,1011,65,4.3,133,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 01:00,-16.2,1011.1,63,2.6,105,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 02:00,-15.8,1011.5,66,1.5,211,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 03:00,-16.2,1011.8,60,1.5,118,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 04:00,-15.5,1011.7,62,2,151,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 05:00,-16.8,1011.7,69,1.9,122,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 06:00,-16,1011.6,69,3.1,105,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 07:00,-15.7,1011.3,64,2.3,105,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 08:00,-15.4,1011.3,67,4.4,110,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 09:00,-14.4,1011.3,64,3.8,106,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 10:00,-14.8,1011.5,59,3.3,97,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 11:00,-12.5,1011.6,49,3.3,94,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 12:00,-12.8,1011.2,56,3.6,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 13:00,-11.7,1011,54,3.1,136,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 14:00,-11.5,1010.9,59,1.1,214,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 15:00,-11.1,1010.6,61,1.8,201,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 16:00,-9.4,1010.4,50,6.3,139,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 17:00,-10,1010,52,7.7,134,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 18:00,-10.1,1009.3,51,7.2,109,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 19:00,-9.5,1009.3,50,7.5,102,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 20:00,-10.3,1009.3,53,6.4,101,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 21:00,-10,1009.1,53,8.8,122,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 22:00,-9.7,1008.9,54,9.3,126,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.04.2024 23:00,-9.8,1008.7,56,9.2,144,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 00:00,-8.9,1008.4,52,11,137,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 01:00,-8.9,1007.8,58,12.8,134,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 02:00,-8.3,1008,56,12.5,143,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 03:00,-8,1007.8,60,10.6,135,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 04:00,-7.4,1007.5,60,11.3,150,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 05:00,-7.4,1007.2,61,10.1,138,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 06:00,-7.5,1007.5,64,11,138,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 07:00,-7.8,1007.5,62,10.3,140,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 08:00,-7.6,1007.7,65,11.8,133,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 09:00,-7.2,1007.7,65,12.3,152,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 10:00,-6.6,1007.9,63,11.4,156,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 11:00,-6.3,1007.9,63,10.4,148,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 12:00,-6.1,1008,65,7,146,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 13:00,-5.9,1008,65,7.5,145,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 14:00,-5.6,1007.8,65,9.4,146,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 15:00,-5.8,1007.8,65,4.3,167,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 16:00,-6.2,1007.7,64,7.4,149,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 17:00,-6.1,1007.7,64,9.4,145,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 18:00,-6.3,1007.5,65,8.4,135,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 19:00,-7.2,1007.7,66,8.8,136,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 20:00,-7.9,1008.2,67,9.7,139,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 21:00,-9.1,1008.4,62,10.1,136,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 22:00,-9.3,1009,62,9.4,102,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.04.2024 23:00,-8.8,1008.8,63,7.1,103,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 00:00,-9.9,1008.7,66,9.8,117,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 01:00,-10.1,1009.1,66,8.1,110,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 02:00,-9.3,1009.3,66,9.4,144,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 03:00,-9.6,1009.3,66,9.6,117,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 04:00,-9.5,1009.4,56,10.1,110,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 05:00,-12.1,1009.2,58,12,135,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 06:00,-11.1,1009.1,55,13.9,147,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 07:00,-11.6,1009.6,51,13.2,143,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 08:00,-12.3,1010.3,53,11.8,143,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 09:00,-11.6,1011.5,51,11.5,117,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 10:00,-11.8,1011.6,53,9.8,137,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 11:00,-11.5,1011.8,52,7,139,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 12:00,-11.4,1012.4,52,5.9,132,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 13:00,-11.4,1012.3,53,8.9,139,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 14:00,-11.5,1012.6,53,8.1,101,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 15:00,-10.7,1012.8,50,6.9,99,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 16:00,-11,1012.9,53,6.7,104,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 17:00,-11.3,1013.3,57,5.6,118,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 18:00,-11.8,1013.6,56,8.3,105,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 19:00,-12,1013.9,58,8,104,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 20:00,-12.4,1014.6,57,7.9,104,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 21:00,-11.4,1014.9,52,8.2,100,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 22:00,-12.7,1015.3,55,7.9,107,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.04.2024 23:00,-13.8,1015.8,62,6.7,103,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 00:00,-14.7,1015.8,63,7.1,107,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 01:00,-15.3,1016.3,64,7.9,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 02:00,-15.4,1016.3,63,7,107,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 03:00,-15.9,1016.5,62,7.4,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 04:00,-16.2,1016.6,61,8,110,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 05:00,-15.5,1016.6,59,6.6,115,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 06:00,-15,1016.6,58,6.9,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 07:00,-14.9,1016.7,58,6.1,109,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 08:00,-14.7,1017.1,61,6.4,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 09:00,-14.2,1017.4,58,6,111,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 10:00,-13.6,1017.6,60,5.3,114,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 11:00,-13.2,1017.9,62,5.6,112,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 12:00,-12.8,1017.9,60,5.7,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 13:00,-12.6,1018,59,4.9,114,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 14:00,-12.6,1018.1,60,5.3,109,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 15:00,-12.8,1018.2,61,4,112,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 16:00,-13,1018.2,60,4.3,110,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 17:00,-13,1018.1,62,4.1,111,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 18:00,-13.3,1018,66,4.9,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 19:00,-14.4,1018.1,65,4.7,103,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 20:00,-14.8,1018,68,6.2,97,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 21:00,-14.7,1018.1,64,4.9,104,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 22:00,-14.5,1018.2,71,4.3,104,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.04.2024 23:00,-13.7,1018.2,64,3.9,106,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 00:00,-13.8,1018,69,4.1,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 01:00,-13.6,1018,74,4.1,101,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 02:00,-13.2,1017.9,72,4.3,105,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 03:00,-13.2,1017.9,78,3.2,101,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 04:00,-13,1017.9,80,3.7,103,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 05:00,-13,1017.6,80,3.7,109,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 06:00,-12.7,1017.6,82,3.4,104,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 07:00,-12.4,1017.7,79,2.9,103,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 08:00,-12.5,1017.8,76,4.1,106,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 09:00,-12.6,1018,79,3,112,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 10:00,-11.8,1018.3,79,1.7,116,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 11:00,-11.6,1018.4,79,3.8,109,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 12:00,-11,1018.6,74,3.7,104,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 13:00,-11.8,1018.8,77,3.5,118,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 14:00,-10.9,1018.9,77,3.7,110,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 15:00,-10.7,1019.3,76,1.3,103,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 16:00,-10.9,1019.3,79,3.4,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 17:00,-10.9,1019.4,80,1.7,111,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 18:00,-11.3,1019.8,81,2.9,103,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 19:00,-11.7,1020,81,1.9,112,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 20:00,-12,1020.2,83,3.2,106,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 21:00,-12.7,1020.7,81,2.8,81,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 22:00,-13.4,1020.9,83,2.5,123,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.04.2024 23:00,-14.3,1021.4,84,1.2,154,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 00:00,-13.4,1021.6,86,2.2,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 01:00,-13.8,1021.6,83,2.9,104,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 02:00,-12.6,1021.8,79,2.7,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 03:00,-12.7,1022.1,82,3.6,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 04:00,-12.1,1022.3,80,3,101,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 05:00,-12,1022.5,80,2.3,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 06:00,-11.7,1022.7,79,2.7,94,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 07:00,-10.7,1022.9,72,3.2,105,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 08:00,-10.3,1023.1,68,1.2,102,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 09:00,-9.7,1023.1,67,1,138,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 10:00,-10.6,1023.4,72,3,101,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 11:00,-10.4,1023.5,73,3.3,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 12:00,-9,1023.5,66,3.1,97,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 13:00,-9.3,1023.4,64,2.6,127,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 14:00,-9.8,1023.5,65,2.7,105,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 15:00,-9.8,1023.4,67,2.1,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 16:00,-10.2,1023.1,68,1.4,86,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 17:00,-10.2,1022.7,69,1.7,131,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 18:00,-10.3,1022.5,71,1.7,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 19:00,-11.2,1022.2,66,2,123,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 20:00,-11.8,1021.9,70,1.8,100,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 21:00,-12.1,1021.9,70,1.8,112,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 22:00,-13,1021.5,77,4.7,97,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.04.2024 23:00,-13,1020.7,75,3.6,126,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 00:00,-12.4,1020.2,74,1.3,89,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 01:00,-10.2,1019.7,72,1.5,231,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 02:00,-11.4,1019,70,1.6,144,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 03:00,-8.7,1018.4,68,4.7,105,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 04:00,-5.7,1017.4,65,2.5,68,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 05:00,-6.2,1016.6,69,6,86,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 06:00,-5.9,1016.1,67,7.5,89,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 07:00,-5,1014.8,69,8.6,131,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 08:00,-4.6,1014.5,70,9.6,129,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 09:00,-4.7,1014.5,67,7.8,133,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 10:00,-4.5,1014.1,66,6.4,136,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 11:00,-4.9,1013.7,66,7.3,143,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 12:00,-4.7,1013.1,67,6.6,132,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 13:00,-4.9,1012.6,66,4.3,140,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 14:00,-4.4,1012.4,67,2.3,296,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 15:00,-3.2,1012,64,3.8,98,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 16:00,-3.3,1012.1,68,2.3,294,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 17:00,-3.7,1011.7,73,2.7,226,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 18:00,-3.7,1011.7,79,3.4,138,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 19:00,-3,1011.4,73,4.8,100,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 20:00,-2.4,1012.1,74,2.1,252,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 21:00,-1.6,1012.2,70,1.8,252,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 22:00,-2.2,1012.6,81,6.4,128,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.04.2024 23:00,-1.1,1012.8,74,4.7,113,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 00:00,0,1013.3,69,6.9,101,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 01:00,-1.6,1013.6,72,4.8,124,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 02:00,-1.4,1014.2,64,6.1,113,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 03:00,-1.2,1014.4,58,7.5,119,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 04:00,-2.3,1014.9,64,9.9,112,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 05:00,-2,1015.4,60,7.5,111,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 06:00,-2.1,1015.8,61,5.6,96,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 07:00,-2,1016,62,6,98,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 08:00,-1.9,1016.4,64,5.3,100,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 09:00,-1.9,1016.5,64,7.6,114,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 10:00,-1.5,1017.2,60,5.8,119,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 11:00,-1.4,1017.4,59,1,359,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 12:00,-1,1017.6,59,2.5,92,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 13:00,-1,1017.5,62,5.1,104,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 14:00,-1,1017.6,61,6,109,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 15:00,-1.2,1017.7,61,11.8,115,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 16:00,-1.1,1017.5,60,8.9,122,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 17:00,-1.4,1017.3,62,12.5,118,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 18:00,-1.6,1017,60,11.8,122,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 19:00,-1.8,1017.5,60,12.4,123,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 20:00,-1.7,1018.3,61,10.4,118,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 21:00,-2.4,1018.2,67,10.2,111,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 22:00,-2.3,1018.4,66,12.2,112,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.04.2024 23:00,-2.3,1018.3,66,10.9,118,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 00:00,-2.2,1018.4,67,13.4,114,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 01:00,-2.2,1018.8,68,10.2,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 02:00,-1.5,1018.9,63,8.7,113,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 03:00,-1.9,1018.9,69,11.6,117,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 04:00,-1.7,1019.3,69,10.1,121,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 05:00,-1.2,1019.8,66,8.3,100,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 06:00,-0.9,1019.7,66,10,105,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 07:00,-0.8,1020,65,11.5,113,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 08:00,-0.4,1020,63,10.4,117,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 09:00,-0.6,1020.4,65,10.8,120,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 10:00,-0.3,1020.8,64,12.1,127,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 11:00,-0.3,1021.3,67,9.6,133,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 12:00,-0.2,1021.7,67,8.1,114,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 13:00,0.1,1022.1,63,6.3,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 14:00,-0.1,1022.2,65,5.9,129,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 15:00,-0.2,1022.4,65,5.3,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 16:00,-0.4,1022.6,68,5.4,120,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 17:00,-1.1,1022.5,78,5.9,136,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 18:00,-1.7,1022.8,90,6.1,100,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 19:00,-1.5,1023.1,86,2.3,119,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 20:00,0,1023.8,71,4.6,174,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 21:00,-1.2,1025,70,9.6,228,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 22:00,-2.1,1025.7,72,6.1,236,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.04.2024 23:00,-2.2,1026.5,72,6.1,231,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.04.2024 00:00,-2.4,1027.1,68,5.2,227,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.04.2024 01:00,-2.9,1027.5,70,4.6,232,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.04.2024 02:00,-2.8,1027.6,66,3.7,179,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.04.2024 03:00,-2.8,1027.7,62,4.5,183,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.04.2024 04:00,-2.4,1027.6,59,4.9,177,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.04.2024 05:00,-2.6,1027.5,62,5.1,184,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.04.2024 06:00,-2.2,1027.1,60,6.4,184,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.04.2024 07:00,-2.2,1027.4,61,5.2,184,0
