Time UTC (yyyy-mm-ddThh:mm:ss.fffZ),Air Pressure (hPa),Absolute Humidity (g/m^3),Air Density (kg/m3),Air Temperature (C),Dew Point (C),Mixing Ratio (g/kg),Relative Air Pressure (hPa),Relative Humidity (%),Specific Enthalpy (kJ/kg),Wind Direction (deg),Wind Speed (m/s)
2024-10-03T13:30:00.000Z,1000.938194,4.694548808,1.275508125,-0.311446685,-2.389029495,3.205125843,1000.938194,85.88244975,7.700467322,346.477245833,8.973773848
2024-10-03T14:30:00.000Z,1000.559442833,4.740971023,1.271989922,0.332744159,-2.219219648,3.24707386,1000.559442833,82.994715267,8.456940267,330.40294672,9.969651612
2024-10-03T15:30:00.000Z,1000.474568167,4.903577395,1.271220162,0.451803471,-1.756101255,3.361074988,1000.474568167,85.15283315,8.862553583,343.55454834,8.327040555
2024-10-03T16:30:00.000Z,1000.402812667,5.170335433,1.270810593,0.492502405,-1.029587077,3.545788087,1000.402812667,89.536115133,9.365834392,253.941691458,7.209277674
2024-10-03T17:30:00.000Z,1000.684378333,5.195285507,1.269088548,0.935873554,-0.938161987,3.568694947,1000.684378333,87.307801083,9.8718738,198.413038021,7.863447861
2024-10-03T18:30:00.000Z,1001.165190833,5.3145457,1.269077602,1.056459763,-0.620456446,3.651180878,1001.165190833,88.5796027,10.200359217,124.840158891,7.281297904
2024-10-03T19:30:00.000Z,1001.831335333,5.394361268,1.269089652,1.228201762,-0.405404837,3.706540867,1001.831335333,88.870454367,10.512777108,159.98431021,6.767685472
2024-10-03T20:30:00.000Z,1002.445714833,5.526870912,1.269913965,1.202777585,-0.072643251,3.795402653,1002.445714833,91.213995783,10.70946305,141.517757881,5.557827285
2024-10-03T21:30:00.000Z,1002.8837025,5.573545475,1.271021868,1.07908452,0.036305799,3.823970062,1002.8837025,92.75379995,10.655723683,203.605661726,5.525173898
2024-10-03T22:30:00.000Z,1003.203285667,5.589616675,1.271629322,1.035494799,0.073542309,3.833108727,1003.203285667,93.2956684,10.634458742,170.07159664,5.223794274
2024-10-03T23:30:00.000Z,1003.282485167,5.602249332,1.271785118,1.021878247,0.103894818,3.841304702,1003.282485167,93.592419933,10.641183358,150.587921711,5.054668245
2024-10-04T00:30:00.000Z,1003.441378667,5.55822938,1.272521552,0.908069185,-0.011548623,3.808551972,1003.441378667,93.575455167,10.4439768,293.993644039,5.230055705
2024-10-04T01:30:00.000Z,1003.655235833,5.581560382,1.272292175,1.014803022,0.052375115,3.825518455,1003.655235833,93.2915949,10.59451085,258.710133596,4.662220223
2024-10-04T02:30:00.000Z,1003.5193185,5.601041298,1.27227299,0.982806672,0.098375721,3.838920478,1003.5193185,93.8193458,10.595654458,214.914700012,4.51538719
2024-10-04T03:30:00.000Z,1003.382931833,5.576565632,1.27260451,0.875836257,0.031724605,3.820851352,1003.382931833,94.0884469,10.442120108,300.942233402,4.774472324
2024-10-04T04:30:00.000Z,1003.284075,5.459530357,1.272888287,0.800101443,-0.265203327,3.739368962,1003.284075,92.587587933,10.161540392,270.229092778,4.664839251
2024-10-04T05:30:00.000Z,1003.167432167,5.37938324,1.273613147,0.622204861,-0.478723055,3.681808558,1003.167432167,92.336109767,9.83742465,287.685372311,5.095675382
2024-10-04T06:30:00.000Z,1002.9363965,5.299509947,1.273982285,0.486803587,-0.691868234,3.625606252,1002.9363965,91.80664755,9.559752217,328.958941183,5.32766501
2024-10-04T07:30:00.000Z,1002.5291815,5.284095337,1.273137833,0.562432899,-0.727545769,3.617580103,1002.5291815,91.069947767,9.616223533,341.5811795,5.547261409
2024-10-04T08:30:00.000Z,1002.266766,5.233802982,1.27353933,0.409508099,-0.867221178,3.581587783,1002.266766,91.14677165,9.371397775,331.742347333,4.823457499
2024-10-04T09:30:00.000Z,1001.874157833,5.263514533,1.272995492,0.416075681,-0.789277762,3.60355166,1001.874157833,91.622914667,9.432989833,333.065502333,5.064035204
2024-10-04T10:30:00.000Z,1001.677266333,5.341493077,1.273116562,0.325092202,-0.593004298,3.656595078,1001.677266333,93.56036635,9.473583417,332.356544167,5.269030859
2024-10-04T11:30:00.000Z,1001.548508,5.437602473,1.273111908,0.278198355,-0.350514784,3.722557017,1001.548508,95.544955583,9.591111792,326.693617167,4.380378672
2024-10-04T12:30:00.000Z,1001.2994115,5.616638323,1.270915362,0.66321256,0.117689607,3.853129842,1001.2994115,96.13568925,10.307604458,331.55309919,3.743222986
2024-10-04T13:30:00.000Z,1001.3615385,5.768689288,1.269660898,0.931582673,0.503510485,3.962328997,1001.3615385,96.963068367,10.852622783,193.925973705,2.828378298
2024-10-04T14:30:00.000Z,1001.392269167,5.88287182,1.26879439,1.114416412,0.786066612,4.044254347,1001.392269167,97.66659545,11.242850433,79.466785356,2.996452544
2024-10-04T15:30:00.000Z,1001.594121333,5.91357614,1.268997612,1.124119475,0.858595141,4.064832278,1001.594121333,98.1093856,11.3041904,60.380261315,2.423935543
2024-10-04T16:30:00.000Z,1001.7193165,5.968653523,1.26868646,1.216802172,0.993238656,4.10405543,1001.7193165,98.407191433,11.496252058,52.095502605,2.31047105
2024-10-04T17:30:00.000Z,1001.960506,5.975234487,1.268960603,1.224953003,1.00909584,4.10772085,1001.960506,98.461823267,11.513683333,100.807510627,2.204484747
2024-10-04T18:30:00.000Z,1001.989377333,6.017243165,1.268485393,1.329400113,1.112614973,4.138519528,1001.989377333,98.4566348,11.696597308,29.779026455,2.575729619
2024-10-04T19:30:00.000Z,1002.176496333,6.161698243,1.26706356,1.671880993,1.462944407,4.243894528,1002.176496333,98.516208017,12.307441925,59.467682947,2.811999395
2024-10-04T20:30:00.000Z,1002.300965167,6.340886758,1.264900083,2.15348058,1.891890247,4.37653482,1002.300965167,98.153425083,13.127716475,138.012230331,3.199161852
2024-10-04T21:30:00.000Z,1002.233185,6.260093773,1.264205637,2.293982998,1.720634468,4.323189943,1002.233185,96.00372765,13.136469283,303.911243032,3.292825971
2024-10-04T22:30:00.000Z,1002.180779167,6.105634438,1.263307997,2.494465912,1.383394068,4.219567203,1002.180779167,92.381154417,13.080042775,278.434013282,2.903441048
2024-10-04T23:30:00.000Z,1001.951885,5.889199637,1.265619562,1.953822652,0.849049561,4.060746163,1001.951885,92.390836867,12.134465867,342.536767333,3.142595188
2024-10-05T00:30:00.000Z,1001.563713833,5.81479924,1.26615646,1.742157048,0.660919339,4.007028763,1001.563713833,92.534956133,11.7855218,335.082727935,4.04204708
2024-10-05T01:30:00.000Z,1001.1624655,5.727339177,1.26774844,1.295874193,0.425153935,3.940565587,1001.1624655,93.926777333,11.167103533,336.290524,3.929946594
2024-10-05T02:30:00.000Z,1000.885448333,5.645173567,1.269195598,0.91789665,0.203299394,3.878557802,1000.885448333,94.9770847,10.629120467,334.4583605,3.814010037
2024-10-05T03:30:00.000Z,1000.5669785,5.639215575,1.26941558,0.785194843,0.181054279,3.873486662,1000.5669785,95.7327139,10.482048083,341.646604833,3.736694367
2024-10-05T04:30:00.000Z,1000.412253667,5.66410437,1.269052867,0.816567014,0.24374329,3.891833102,1000.412253667,95.950838383,10.559726158,335.285724769,3.509471276
2024-10-05T05:30:00.000Z,1000.352277833,5.725445642,1.268499025,0.912070859,0.397830791,3.936094882,1000.352277833,96.361092783,10.76721365,241.693559754,2.716938931
2024-10-05T06:30:00.000Z,1000.534258,5.859696378,1.267720407,1.11306929,0.731179532,4.03168156,1000.534258,97.290724867,11.210017725,57.3025835,2.141994127
2024-10-05T07:30:00.000Z,1000.907829,5.989384703,1.267009825,1.354928955,1.048782326,4.124179547,1000.907829,97.826870117,11.686575933,47.614749513,2.871930045
2024-10-05T08:30:00.000Z,1001.452661333,6.013285403,1.26746807,1.404563045,1.10795126,4.139287022,1001.452661333,97.894865067,11.774667492,32.097849323,2.472339773
2024-10-05T09:30:00.000Z,1001.8634785,5.968317253,1.268490518,1.300462882,0.997032783,4.10466635,1001.8634785,97.8451703,11.582542317,43.0123642,3.605340742
2024-10-05T10:30:00.000Z,1002.153880667,5.82079827,1.270633987,0.93475893,0.628091888,3.995214438,1002.153880667,97.815862367,10.9381438,47.259990383,3.558284062
2024-10-05T11:30:00.000Z,1002.452147833,5.700099673,1.272066482,0.722965719,0.325112602,3.907172213,1002.452147833,97.170405617,10.503327483,48.839308788,2.803121702
2024-10-05T12:30:00.000Z,1002.757936667,5.63357316,1.272576797,0.704282346,0.162294411,3.859781797,1002.757936667,96.161704817,10.365824858,73.599453542,2.00969133
2024-10-05T13:30:00.000Z,1002.9094625,5.748029953,1.271282773,1.009619865,0.458457777,3.943194512,1002.9094625,96.1073807,10.883770767,57.022865736,2.683154423
2024-10-05T14:30:00.000Z,1003.301647167,5.726793708,1.271967582,0.972694715,0.405082325,3.92636414,1003.301647167,95.99203005,10.804253283,62.728769985,2.261730122
2024-10-05T15:30:00.000Z,1003.610167667,5.756664757,1.271586072,1.135469297,0.486417261,3.948480168,1003.610167667,95.435402767,11.024462758,27.017266105,2.231794296
2024-10-05T16:30:00.000Z,1003.839724,5.868417628,1.270513698,1.417857448,0.769023913,4.02948668,1003.839724,95.446966467,11.513262425,35.4971997,2.223624109
2024-10-05T17:30:00.000Z,1004.166748667,6.082830353,1.269137407,1.77801676,1.289850967,4.182696458,1004.166748667,96.5667017,12.261735542,46.51801045,3.278355233
2024-10-05T18:30:00.000Z,1004.427011167,6.018191297,1.270287627,1.608231303,1.131024049,4.13391802,1004.427011167,96.638014583,11.967573467,60.150329667,3.521273504
2024-10-05T19:30:00.000Z,1004.794463167,5.934149573,1.270181357,1.74068641,0.943123562,4.076582222,1004.794463167,94.452895117,11.9581911,48.3880154,3.711359145
2024-10-05T20:30:00.000Z,1005.1495605,5.79665414,1.27151014,1.568024813,0.606885598,3.977235385,1005.1495605,93.329806717,11.534556217,40.727297667,3.57354144
2024-10-05T21:30:00.000Z,1005.4811155,5.628526968,1.274201533,1.09664824,0.17264005,3.852217185,1005.4811155,93.556945767,10.744212308,55.1117593,2.700731449
2024-10-05T22:30:00.000Z,1005.516542167,5.522167158,1.275354622,0.871108089,-0.103846061,3.77525697,1005.516542167,93.1997976,10.323242483,53.359229543,2.250624487
2024-10-05T23:30:00.000Z,1005.7748065,5.41525252,1.278327438,0.320079503,-0.404824547,3.692114892,1005.7748065,94.885318517,9.557367333,83.70136843,1.578850057
2024-10-06T00:30:00.000Z,1005.771626667,5.279254878,1.281488415,-0.339603023,-0.792442496,3.588837933,1005.771626667,96.757465033,8.631353017,60.569028579,1.557205988
2024-10-06T01:30:00.000Z,1005.892837667,5.323858643,1.281009842,-0.208237164,-0.669137613,3.620868073,1005.892837667,96.705312417,8.844390425,71.14220662,1.783058046
2024-10-06T02:30:00.000Z,1005.860395667,5.226605113,1.281491203,-0.30793253,-0.927695851,3.552965642,1005.860395667,95.58806575,8.573714325,215.182783998,1.325184363
2024-10-06T03:30:00.000Z,1005.886694167,5.15989086,1.28344283,-0.709178637,-1.126864759,3.501320765,1005.886694167,96.996257067,8.038546373,280.210852642,1.255383271
2024-10-06T04:30:00.000Z,1005.707338,4.993343653,1.28572627,-1.220804722,-1.604340232,3.380924325,1005.707338,97.226912183,7.219987395,283.966559161,1.340075234
2024-10-06T05:30:00.000Z,1005.762025,4.83829646,1.287826503,-1.631898208,-2.056709562,3.269479865,1005.762025,96.922353917,6.525701767,303.261941993,1.041075071
2024-10-06T06:30:00.000Z,1005.799655667,4.768661817,1.28864938,-1.786300115,-2.261792702,3.219918287,1005.799655667,96.556495533,6.245736873,309.1876835,1.218133212
2024-10-06T07:30:00.000Z,1005.794141167,4.895781018,1.286672222,-1.386768483,-1.881714188,3.311873575,1005.794141167,96.429717417,6.87956192,296.658227667,1.670699159
2024-10-06T08:30:00.000Z,1005.804189167,4.902364547,1.28632458,-1.312111235,-1.859479733,3.3173899,1005.804189167,96.060390617,6.968870955,302.8426465,2.180392505
2024-10-06T09:30:00.000Z,1005.703057833,4.745017888,1.288046438,-1.683538898,-2.32320652,3.205588807,1005.703057833,95.396121167,6.313881118,301.5008105,1.633284882
2024-10-06T10:30:00.000Z,1005.582707333,4.907511992,1.28557862,-1.213231713,-1.84235649,3.323107742,1005.582707333,95.487453633,7.083228457,281.888894167,1.720059706
2024-10-06T11:30:00.000Z,1005.477997667,5.026023788,1.282964865,-0.704022431,-1.484977645,3.411442993,1005.477997667,94.449881133,7.819106093,283.611369167,2.505171277
2024-10-06T12:30:00.000Z,1005.455244667,5.064184315,1.282216222,-0.555366635,-1.373340123,3.439735722,1005.455244667,94.19960345,8.04024118,302.182242,2.85213142
2024-10-06T13:30:00.000Z,1005.62119,4.970566898,1.283871082,-0.850341502,-1.645702983,3.371046402,1005.62119,94.342393617,7.570117245,297.171848667,2.366662253
2024-10-06T14:30:00.000Z,1005.879957333,5.180465452,1.281564108,-0.312142812,-1.049352104,3.521276207,1005.879957333,94.769040283,8.490220058,287.683839,2.808945355
2024-10-06T15:30:00.000Z,1006.107615333,5.272784943,1.280118628,0.041223943,-0.787029748,3.589023132,1006.107615333,94.156626867,9.017254475,292.208607,2.58387268
2024-10-06T16:30:00.000Z,1006.272694333,5.401450722,1.27906618,0.298836772,-0.441156409,3.680480622,1006.272694333,94.775977217,9.506756933,294.7197635,3.100258285
2024-10-06T17:30:00.000Z,1006.453886,5.482001897,1.279248257,0.299299327,-0.2372141,3.735036738,1006.453886,96.18746025,9.6436896,281.319636333,2.555628508
2024-10-06T18:30:00.000Z,1006.738006333,5.61108113,1.27797433,0.634392301,0.102654479,3.827880917,1006.738006333,96.231207517,10.215243992,284.667689667,2.671821078
2024-10-06T19:30:00.000Z,1007.309461833,5.702261218,1.276749627,1.037695436,0.349401054,3.894920005,1007.309461833,95.1626692,10.791386383,297.515132833,3.079667539
2024-10-06T20:30:00.000Z,1007.816722333,5.684734825,1.27754169,1.010268291,0.305226056,3.880424222,1007.816722333,95.045424233,10.727331675,297.271449,2.819508494
2024-10-06T21:30:00.000Z,1008.289981833,5.676155925,1.277886088,1.066617506,0.287602314,3.87362333,1008.289981833,94.540238517,10.767374558,301.228614833,2.582233703
2024-10-06T22:30:00.000Z,1008.773584333,5.64722553,1.279518443,0.853350815,0.204609268,3.848409638,1008.773584333,95.426883733,10.48831325,297.4555485,2.00135942
2024-10-06T23:30:00.000Z,1009.123935833,5.59095309,1.280981073,0.642467244,0.054030164,3.80510459,1009.123935833,95.83697795,10.166421758,287.8679885,2.143415742
2024-10-07T00:30:00.000Z,1009.411678667,5.544313295,1.28224888,0.456438199,-0.072395872,3.769111347,1009.411678667,96.245647217,9.888020517,291.156605667,1.950514813
2024-10-07T01:30:00.000Z,1009.764485,5.471197077,1.283638865,0.263947648,-0.266464094,3.714780457,1009.764485,96.2288728,9.557233317,304.116583667,1.753941887
2024-10-07T02:30:00.000Z,1010.0131935,5.4472037,1.284358612,0.179585208,-0.331888219,3.696176845,1010.0131935,96.35875085,9.425298525,289.191402167,1.808605346
2024-10-07T03:30:00.000Z,1010.367461167,5.400624118,1.285293108,0.082949353,-0.455621501,3.661584822,1010.367461167,96.1662075,9.240958058,298.757515667,1.716801813
2024-10-07T04:30:00.000Z,1010.688201833,5.345063388,1.286397923,-0.057068699,-0.605782814,3.620371032,1010.688201833,96.0908925,8.996159167,303.284335667,1.44507815
2024-10-07T05:30:00.000Z,1010.949411833,5.292498612,1.287048145,-0.11868927,-0.744869378,3.582694637,1010.949411833,95.547844117,8.839573158,283.532911667,1.080650637
2024-10-07T06:30:00.000Z,1011.368699,5.270055512,1.28756358,-0.112072767,-0.802774813,3.56602896,1011.368699,95.09957675,8.804595442,279.427251667,1.497319065
2024-10-07T07:30:00.000Z,1011.742933333,5.21905034,1.287937753,-0.083569508,-0.934678243,3.530425807,1011.742933333,93.995444867,8.744412067,286.7452645,1.54846253
2024-10-07T08:30:00.000Z,1012.125622667,5.09664077,1.288949808,-0.182155804,-1.264692508,3.444428075,1012.125622667,92.411724917,8.429605683,282.921320667,1.772142118
2024-10-07T09:30:00.000Z,1012.186700167,5.137253313,1.28977681,-0.343486289,-1.16561223,3.469420392,1012.186700167,94.18247935,8.3288466,303.29338895,0.882179497
2024-10-07T10:30:00.000Z,1012.312304667,5.15344919,1.289499553,-0.254711433,-1.117427301,3.481325665,1012.312304667,93.90859175,8.448447708,153.381650167,0.465868592
2024-10-07T11:30:00.000Z,1012.381530167,5.136741255,1.2900203,-0.343680868,-1.167000177,3.468435752,1012.381530167,94.176291283,8.326196258,169.1244035,1.058517722
2024-10-07T12:30:00.000Z,1012.646389667,5.067548702,1.293442995,-0.983959891,-1.38957316,3.41125299,1012.646389667,97.0762069,7.535402743,185.718341667,1.397544048
2024-10-07T13:30:00.000Z,1013.001136667,4.972635367,1.295285337,-1.264540119,-1.663220197,3.341832688,1013.001136667,97.117840267,7.078064865,128.140302133,1.043579646
2024-10-07T14:30:00.000Z,1013.196732167,5.272173348,1.291769023,-0.506243335,-0.820791643,3.555058203,1013.196732167,97.733942083,8.37824981,142.146102733,2.754157373
2024-10-07T15:30:00.000Z,1013.245174333,5.227373802,1.292113017,-0.560107845,-0.9403639,3.523678383,1013.245174333,97.26553755,8.24528687,143.40981925,2.096689714
2024-10-07T16:30:00.000Z,1013.323581667,5.311975768,1.290746267,-0.261674996,-0.702883459,3.585306453,1013.323581667,96.840756233,8.701388867,134.280098567,2.195011202
2024-10-07T17:30:00.000Z,1013.134180167,5.455539443,1.288127798,0.225395431,-0.309759323,3.691172423,1013.134180167,96.19868305,9.45919585,124.639026383,3.994883089
2024-10-07T18:30:00.000Z,1013.053232333,5.594246155,1.283907485,1.085105088,0.087553807,3.799601425,1013.053232333,93.0610918,10.600840575,133.617708833,4.672362325
2024-10-07T19:30:00.000Z,1013.052077667,5.57873209,1.28198865,1.495152447,0.073098921,3.795544047,1013.052077667,90.2708087,11.005847242,137.340381833,5.335006848
2024-10-07T20:30:00.000Z,1012.865175667,5.561780958,1.280715982,1.717226662,0.043840931,3.788213017,1012.865175667,88.657729767,11.212344425,136.446890667,7.331700832
2024-10-07T21:30:00.000Z,1012.738682667,5.600978565,1.280852178,1.65037237,0.137160661,3.814463367,1012.738682667,89.68514585,11.210383033,135.913460333,6.51481304
2024-10-07T22:30:00.000Z,1012.639477833,5.5717607,1.281274533,1.53662721,0.05835412,3.792994783,1012.639477833,89.903751183,11.041459758,134.878083667,6.622566053
2024-10-07T23:30:00.000Z,1012.3648445,5.521605972,1.282344787,1.239650087,-0.08379206,3.754978953,1012.3648445,90.897232317,10.645621208,130.933225417,6.861848892
2024-10-08T00:30:00.000Z,1012.203248667,5.483150382,1.283233513,1.007256389,-0.19333977,3.72564115,1012.203248667,91.69383885,10.336906683,135.7559351,8.000221325
2024-10-08T01:30:00.000Z,1011.956584833,5.30367102,1.285897572,0.396470893,-0.689949463,3.594795918,1011.956584833,92.4417675,9.391356167,138.563720833,9.681410062
2024-10-08T02:30:00.000Z,1011.713301333,5.054063663,1.292391022,-1.012581895,-1.427487707,3.404858803,1011.713301333,97.008911833,7.490459893,139.223507,10.631228253
2024-10-08T03:30:00.000Z,1011.4567645,5.145083882,1.291269532,-0.853326708,-1.174245622,3.469711848,1011.4567645,97.68193035,7.81367059,141.374898667,10.928256245
2024-10-08T04:30:00.000Z,1011.2077465,5.296957372,1.287844672,-0.217404637,-0.739423003,3.583312375,1011.2077465,96.28546525,8.741212058,141.060521167,10.10649185
2024-10-08T05:30:00.000Z,1010.592352833,5.34923633,1.284819792,0.252091714,-0.577666559,3.628318053,1010.592352833,94.15649415,9.328969058,139.292151667,10.371595617
2024-10-08T06:30:00.000Z,1009.9570135,5.50185815,1.281759397,0.714684818,-0.163529957,3.742112355,1009.9570135,93.848448633,10.0819299,135.057304917,10.4057233
2024-10-08T07:30:00.000Z,1009.3865365,5.529429263,1.28013239,0.903215755,-0.083937064,3.766158513,1009.3865365,93.11989165,10.332985608,125.920017117,9.674484228
2024-10-08T08:30:00.000Z,1008.824481,5.67719905,1.276895142,1.425173417,0.310902688,3.878129023,1008.824481,92.296142467,11.141747725,128.47501335,11.027622905
2024-10-08T09:30:00.000Z,1008.092175333,5.65363143,1.27543151,1.544608783,0.260269161,3.866664513,1008.092175333,91.175567717,11.233990158,131.607087583,11.418293798
2024-10-08T10:30:00.000Z,1007.156636333,5.73513406,1.273993167,1.586752535,0.460835065,3.9271635,1007.156636333,92.227064133,11.428141808,131.246217667,12.772857184
2024-10-08T11:30:00.000Z,1006.316631167,5.88074141,1.272077727,1.754306457,0.817765764,4.033756707,1006.316631167,93.505153583,11.864755833,134.219239167,12.953979337
2024-10-08T12:30:00.000Z,1005.559801,5.95861855,1.270368063,1.908152725,1.010220956,4.093236922,1005.559801,93.772414617,12.169549867,130.781411,13.500817955
2024-10-08T13:30:00.000Z,1004.306933333,6.029075817,1.268155075,2.042389438,1.18141645,4.149423567,1004.306933333,94.02824635,12.446268933,125.579252983,14.135172858
2024-10-08T14:30:00.000Z,1003.431226167,6.145510718,1.267962448,1.825557623,1.435506023,4.229994522,1003.431226167,97.266804767,12.428337492,131.992349917,15.842326823
2024-10-08T15:30:00.000Z,1003.945404333,6.248324297,1.268672057,1.798310568,1.665662775,4.298625298,1003.945404333,99.056631367,12.5726083,142.840186833,12.4617864
2024-10-08T16:30:00.000Z,1003.879304667,6.355877528,1.267470152,2.027390645,1.918491768,4.377635907,1003.879304667,99.22644405,13.002648783,144.236513167,11.168882634
2024-10-08T17:30:00.000Z,1003.917147333,6.355894522,1.267505547,2.028040498,1.918563005,4.377526207,1003.917147333,99.2223524,13.003033117,147.338564,9.924268785
2024-10-08T18:30:00.000Z,1004.275634667,6.402343387,1.267320985,2.16353433,2.028508398,4.410637175,1004.275634667,99.042803483,13.223308475,155.951898667,7.87133444
2024-10-08T19:30:00.000Z,1004.568375167,6.293726647,1.2663378,2.46883899,1.80639273,4.33958835,1004.568375167,95.39411865,13.354770033,153.478611667,6.491546149
2024-10-08T20:30:00.000Z,1004.910526667,6.381399155,1.265786175,2.671789502,2.012186377,4.402725825,1004.910526667,95.4186467,13.718677683,155.527936667,5.639715551
2024-10-08T21:30:00.000Z,1005.239893167,6.484907552,1.265380678,2.838347787,2.248029205,4.476300852,1005.239893167,95.8965717,14.07189075,168.939017,3.632587946
2024-10-08T22:30:00.000Z,1005.657186333,6.459018242,1.266924982,2.623202025,2.179266108,4.452366675,1005.657186333,96.89526555,13.793808708,145.090774667,3.714608628
2024-10-08T23:30:00.000Z,1005.729655833,6.419692592,1.267585213,2.503688057,2.08578906,4.422578152,1005.729655833,97.07187935,13.598036833,137.257651333,4.540168787
2024-10-09T00:30:00.000Z,1006.015999333,6.336438945,1.269052238,2.273741433,1.889963537,4.359315673,1006.015999333,97.302726117,13.206454133,136.8910295,4.720964285
2024-10-09T01:30:00.000Z,1006.0223035,6.328875563,1.269147848,2.255861562,1.87213113,4.353719153,1006.0223035,97.302655217,13.174313117,136.638409083,3.126691848
2024-10-09T02:30:00.000Z,1005.924758167,6.44202826,1.267749717,2.519109338,2.136073652,4.43745328,1005.924758167,97.313244933,13.650924383,134.690987317,5.960966181
2024-10-09T03:30:00.000Z,1006.242251667,6.47202334,1.268122547,2.518616287,2.201371957,4.456885138,1006.242251667,97.770841067,13.699108475,160.872404333,5.503566313
2024-10-09T04:30:00.000Z,1006.365988833,6.43339062,1.269254143,2.314446758,2.105286147,4.425704835,1006.365988833,98.522429933,13.414025967,167.5994195,5.816759072
2024-10-09T05:30:00.000Z,1006.215348667,6.324701435,1.270335843,2.054318217,1.850978178,4.346274683,1006.215348667,98.560264,12.951397458,166.126098333,5.251465321
2024-10-09T06:30:00.000Z,1006.308315333,6.185055803,1.272148843,1.70165331,1.518032023,4.242997102,1006.308315333,98.695336317,12.335354817,162.874302167,4.886061396
2024-10-09T07:30:00.000Z,1006.363203167,6.070545225,1.273664763,1.404378938,1.239238145,4.158490622,1006.363203167,98.823054617,11.822570767,154.190939333,6.199745436
2024-10-09T08:30:00.000Z,1006.656546,5.895695113,1.276147505,0.970169162,0.807920446,4.029336887,1006.656546,98.839467017,11.0593999,167.217695667,5.730442611
2024-10-09T09:30:00.000Z,1006.675222833,5.76479054,1.27781626,0.633132102,0.476353735,3.933643608,1006.675222833,98.875320117,10.47858535,169.948697333,4.526916929
2024-10-09T10:30:00.000Z,1006.824086667,5.674878802,1.27917521,0.394243008,0.245362012,3.867388627,1006.824086667,98.929622767,10.070897842,176.251816333,3.722888812
2024-10-09T11:30:00.000Z,1006.876403167,5.568375442,1.2805625,0.12524676,-0.032535004,3.78986304,1006.876403167,98.863388617,9.604615775,184.211704167,2.327386051
2024-10-09T12:30:00.000Z,1006.7964,5.47363382,1.281573567,-0.100998235,-0.281663164,3.721701162,1006.7964,98.697161733,9.205087142,197.670433333,1.907804892
2024-10-09T13:30:00.000Z,1006.688668,5.354420468,1.282862838,-0.3886075,-0.601082108,3.636090843,1006.688668,98.465704017,8.699885242,187.242260577,0.889736648
2024-10-09T14:30:00.000Z,1006.604097333,5.353663338,1.282758265,-0.390442111,-0.603066021,3.63586556,1006.604097333,98.46463615,8.697463875,89.273645173,1.206218345
2024-10-09T15:30:00.000Z,1006.724456167,5.425204995,1.281990885,-0.203266827,-0.409770742,3.687228453,1006.724456167,98.510822867,9.015354108,93.896466717,1.710766689
2024-10-09T16:30:00.000Z,1006.6857055,5.408250348,1.282201533,-0.255685495,-0.455968753,3.674957993,1006.6857055,98.554759283,8.931612067,257.796707933,1.589903447
2024-10-09T17:30:00.000Z,1006.247203333,5.498107622,1.280532138,-0.031219574,-0.216061768,3.741597602,1006.247203333,98.667969633,9.325483117,339.177034167,2.348005248
2024-10-09T18:30:00.000Z,1005.645051333,5.570147418,1.27885398,0.154298076,-0.025911221,3.796197105,1005.645051333,98.703154883,9.649863383,203.168636965,1.868338054
2024-10-09T19:30:00.000Z,1005.337210667,5.784454655,1.275890415,0.677931094,0.526319613,3.953180285,1005.337210667,98.912563617,10.572834425,258.95466179,3.202378352
2024-10-09T20:30:00.000Z,1005.5820185,5.86318632,1.275175107,0.889823031,0.726492995,4.009918033,1005.5820185,98.831069767,10.9294178,134.319166085,2.324514154
2024-10-09T21:30:00.000Z,1005.502635,5.90032122,1.274605867,0.986119933,0.819768944,4.037443022,1005.502635,98.810415183,11.095843417,110.887224047,2.465353394
2024-10-09T22:30:00.000Z,1005.5868855,5.926869552,1.27414509,1.10539218,0.888966545,4.057429483,1005.5868855,98.458767067,11.266686733,259.345827236,2.429569065
2024-10-09T23:30:00.000Z,1005.372631333,5.730808988,1.273500053,1.207321937,0.427647391,3.92491073,1005.372631333,94.542960767,11.038241117,296.13912554,3.254833566
2024-10-10T00:30:00.000Z,1005.714395333,5.568706697,1.275183922,0.956740331,0.017131614,3.807871868,1005.714395333,93.44362245,10.491559217,318.797115587,3.822738659
2024-10-10T01:30:00.000Z,1005.750763333,5.493943465,1.277807888,0.414658186,-0.200723056,3.747687578,1005.750763333,95.642254017,9.792128733,327.953553035,3.464069102
2024-10-10T02:30:00.000Z,1005.8030645,5.448560277,1.277261837,0.549089843,-0.306990303,3.718475105,1005.8030645,93.994351633,9.855139208,332.2915325,3.297704237
2024-10-10T03:30:00.000Z,1005.636605333,5.468534872,1.27634527,0.696405737,-0.248079599,3.735154965,1005.636605333,93.39683245,10.046012725,334.788394,3.454114373
2024-10-10T04:30:00.000Z,1005.286487667,5.496758445,1.275934845,0.691013186,-0.177510195,3.75571079,1005.286487667,93.91200325,10.091987692,339.039998667,3.835889128
2024-10-10T05:30:00.000Z,1005.338718333,5.518643837,1.275067413,0.887303057,-0.11133215,3.773703077,1005.338718333,93.03999505,10.335741833,330.854566475,4.124767445
2024-10-10T06:30:00.000Z,1005.208859,5.463571865,1.274175737,1.050497848,-0.240240272,3.738864112,1005.208859,91.10005515,10.413775992,344.031018667,5.037269253
